transaction_id,account_id,customer_name,date,transaction_type,amount,channel,balance
TXN1839,ACC101,Rahul,2023-02-04 23:00:00,Credit,3022.99,Card,4237190.419999998
TXN1840,ACC103,Anita,2023-02-05 00:00:00,Credit,5814.45,NetBanking,4243004.869999998
TXN1841,ACC101,Rahul,2023-02-05 01:00:00,Debit,5639.65,UPI,4248644.519999999
TXN1842,ACC101,Ravi,2023-02-05 02:00:00,Debit,3585.93,NetBanking,4252230.449999998
TXN1843,ACC103,Priya,2023-02-05 03:00:00,Credit,9738.93,NetBanking,4261969.379999998
TXN1844,ACC102,Priya,2023-02-05 04:00:00,Credit,7537.59,NetBanking,4269506.969999998
TXN1845,ACC101,Priya,2023-02-05 05:00:00,Debit,8909.43,NetBanking,4278416.399999998
TXN1846,ACC102,Rahul,2023-02-05 06:00:00,Debit,4608.56,NetBanking,4283024.959999997
TXN1847,ACC101,Rahul,2023-02-05 07:00:00,Credit,6034.12,Card,4289059.079999997
TXN1848,ACC102,Ravi,2023-02-05 08:00:00,Debit,4193.19,UPI,4293252.269999998
TXN1849,ACC103,Ravi,2023-02-05 09:00:00,Debit,3112.13,ATM,4296364.399999998
TXN1850,ACC101,Priya,2023-02-05 10:00:00,Credit,5302.16,ATM,4301666.559999998
TXN1851,ACC103,Rahul,2023-02-05 11:00:00,Debit,1990.58,NetBanking,4303657.139999998
TXN1852,ACC102,Anita,2023-02-05 12:00:00,Debit,2219.61,NetBanking,4305876.749999998
TXN1853,ACC102,Priya,2023-02-05 13:00:00,Debit,5156.8,UPI,4311033.549999998
TXN1854,ACC102,Anita,2023-02-05 14:00:00,Credit,237.14,UPI,4311270.689999998
TXN1855,ACC102,Ravi,2023-02-05 15:00:00,Credit,4510.32,Card,4315781.009999998
TXN1856,ACC103,Ravi,2023-02-05 16:00:00,Debit,9967.34,NetBanking,4325748.349999998
TXN1857,ACC103,Priya,2023-02-05 17:00:00,Debit,8244.56,UPI,4333992.909999997
TXN1858,ACC101,Ravi,2023-02-05 18:00:00,Debit,926.26,Card,4334919.169999997
TXN1859,ACC101,Ravi,2023-02-05 19:00:00,Credit,6593.31,ATM,4341512.479999997
TXN1860,ACC103,Rahul,2023-02-05 20:00:00,Debit,2331.39,ATM,4343843.869999996
TXN1861,ACC102,Anita,2023-02-05 21:00:00,Debit,1267.76,UPI,4345111.629999996
TXN1862,ACC102,Priya,2023-02-05 22:00:00,Debit,3551.9,UPI,4348663.529999997
TXN1863,ACC101,Rahul,2023-02-05 23:00:00,Credit,6803.95,NetBanking,4355467.479999997
TXN1864,ACC101,Ravi,2023-02-06 00:00:00,Debit,5552.57,UPI,4361020.049999997
TXN1865,ACC103,Ravi,2023-02-06 01:00:00,Credit,535.23,Card,4361555.2799999975
TXN1866,ACC103,Ravi,2023-02-06 02:00:00,Debit,8581.87,ATM,4370137.149999998
TXN1867,ACC102,Priya,2023-02-06 03:00:00,Debit,4828.19,UPI,4374965.339999998
TXN1868,ACC103,Anita,2023-02-06 04:00:00,Debit,8582.08,UPI,4383547.419999998
TXN1869,ACC101,Rahul,2023-02-06 05:00:00,Debit,1957.77,UPI,4385505.189999998
TXN1870,ACC101,Priya,2023-02-06 06:00:00,Debit,928.96,UPI,4386434.149999998
TXN1871,ACC103,Anita,2023-02-06 07:00:00,Credit,5208.1,NetBanking,4391642.249999997
TXN1872,ACC103,Anita,2023-02-06 08:00:00,Debit,4599.99,NetBanking,4396242.239999997
TXN1873,ACC102,Priya,2023-02-06 09:00:00,Debit,237.55,UPI,4396479.789999997
TXN1874,ACC101,Priya,2023-02-06 10:00:00,Debit,489.61,NetBanking,4396969.399999998
TXN1875,ACC103,Ravi,2023-02-06 11:00:00,Credit,1026.97,NetBanking,4397996.369999997
TXN1876,ACC102,Priya,2023-02-06 12:00:00,Debit,502.71,Card,4398499.079999997
TXN1877,ACC101,Anita,2023-02-06 13:00:00,Debit,1839.82,UPI,4400338.899999998
TXN1878,ACC103,Priya,2023-02-06 14:00:00,Debit,5797.81,ATM,4406136.709999997
TXN1879,ACC103,Anita,2023-02-06 15:00:00,Debit,4819.85,Card,4410956.559999997
TXN1880,ACC103,Anita,2023-02-06 16:00:00,Credit,9799.72,UPI,4420756.279999997
TXN1881,ACC101,Priya,2023-02-06 17:00:00,Credit,800.3,UPI,4421556.579999996
TXN1882,ACC102,Priya,2023-02-06 18:00:00,Debit,8687.41,Card,4430243.9899999965
TXN1883,ACC102,Priya,2023-02-06 19:00:00,Debit,5827.35,NetBanking,4436071.339999996
TXN1884,ACC102,Ravi,2023-02-06 20:00:00,Debit,8777.11,UPI,4444848.449999996
TXN1885,ACC102,Ravi,2023-02-06 21:00:00,Debit,651.56,ATM,4445500.009999996
TXN1886,ACC103,Priya,2023-02-06 22:00:00,Debit,1081.62,NetBanking,4446581.629999996
TXN1887,ACC103,Priya,2023-02-06 23:00:00,Debit,8644.64,UPI,4455226.269999996
TXN1888,ACC103,Priya,2023-02-07 00:00:00,Credit,5746.8,UPI,4460973.069999996
TXN1889,ACC102,Ravi,2023-02-07 01:00:00,Debit,5629.09,ATM,4466602.1599999955
TXN1890,ACC102,Priya,2023-02-07 02:00:00,Credit,228.83,NetBanking,4466830.989999996
TXN1891,ACC103,Rahul,2023-02-07 03:00:00,Debit,6458.3,Card,4473289.289999995
TXN1892,ACC102,Ravi,2023-02-07 04:00:00,Debit,8491.88,NetBanking,4481781.169999995
TXN1893,ACC102,Ravi,2023-02-07 05:00:00,Credit,9961.65,Card,4491742.819999996
TXN1894,ACC103,Anita,2023-02-07 06:00:00,Credit,4386.25,NetBanking,4496129.069999996
TXN1895,ACC103,Rahul,2023-02-07 07:00:00,Debit,3182.95,Card,4499312.019999996
TXN1896,ACC101,Ravi,2023-02-07 08:00:00,Credit,4107.23,ATM,4503419.249999996
TXN1897,ACC102,Anita,2023-02-07 09:00:00,Debit,2357.45,ATM,4505776.699999996
TXN1898,ACC101,Ravi,2023-02-07 10:00:00,Credit,2338.38,Card,4508115.079999996
TXN1899,ACC102,Anita,2023-02-07 11:00:00,Credit,4393.07,ATM,4512508.149999997
TXN1900,ACC102,Rahul,2023-02-07 12:00:00,Credit,6876.94,NetBanking,4519385.089999997
TXN1901,ACC102,Anita,2023-02-07 13:00:00,Credit,6641.3,NetBanking,4526026.389999997
TXN1902,ACC101,Anita,2023-02-07 14:00:00,Credit,7747.65,Card,4533774.039999997
TXN1903,ACC103,Rahul,2023-02-07 15:00:00,Credit,2246.47,Card,4536020.509999997
TXN1904,ACC102,Priya,2023-02-07 16:00:00,Credit,7314.19,ATM,4543334.699999997
TXN1905,ACC101,Anita,2023-02-07 17:00:00,Debit,7973.01,ATM,4551307.709999997
TXN1906,ACC103,Priya,2023-02-07 18:00:00,Credit,5661.95,ATM,4556969.659999997
TXN1907,ACC102,Anita,2023-02-07 19:00:00,Credit,4710.14,NetBanking,4561679.799999997
TXN1908,ACC101,Priya,2023-02-07 20:00:00,Credit,1666.18,Card,4563345.979999997
TXN1909,ACC103,Ravi,2023-02-07 21:00:00,Debit,559.88,ATM,4563905.859999997
TXN1910,ACC102,Anita,2023-02-07 22:00:00,Debit,4691.94,Card,4568597.799999997
TXN1911,ACC103,Ravi,2023-02-07 23:00:00,Credit,6577.59,Card,4575175.389999997
TXN1912,ACC101,Rahul,2023-02-08 00:00:00,Credit,2204.21,ATM,4577379.599999997
TXN1913,ACC101,Anita,2023-02-08 01:00:00,Credit,4059.5,UPI,4581439.099999997
TXN1914,ACC101,Ravi,2023-02-08 02:00:00,Debit,5026.62,ATM,4586465.719999997
TXN1915,ACC102,Anita,2023-02-08 03:00:00,Credit,9553.55,ATM,4596019.269999997
TXN1916,ACC101,Ravi,2023-02-08 04:00:00,Credit,8786.71,UPI,4604805.979999997
TXN1917,ACC103,Priya,2023-02-08 05:00:00,Debit,8753.09,ATM,4613559.069999997
TXN1918,ACC102,Ravi,2023-02-08 06:00:00,Credit,9966.35,UPI,4623525.419999996
TXN1919,ACC101,Priya,2023-02-08 07:00:00,Credit,7757.19,ATM,4631282.609999997
TXN1920,ACC102,Rahul,2023-02-08 08:00:00,Debit,2110.29,Card,4633392.899999997
TXN1921,ACC103,Ravi,2023-02-08 09:00:00,Credit,8414.88,UPI,4641807.779999997
TXN1922,ACC101,Ravi,2023-02-08 10:00:00,Debit,1745.86,NetBanking,4643553.639999997
TXN1923,ACC102,Anita,2023-02-08 11:00:00,Debit,8901.96,ATM,4652455.599999997
TXN1924,ACC103,Ravi,2023-02-08 12:00:00,Debit,3451.94,UPI,4655907.539999997
TXN1925,ACC103,Anita,2023-02-08 13:00:00,Credit,2950.65,ATM,4658858.189999998
TXN1926,ACC102,Anita,2023-02-08 14:00:00,Credit,6101.61,ATM,4664959.799999998
TXN1927,ACC103,Priya,2023-02-08 15:00:00,Credit,700.05,NetBanking,4665659.849999998
TXN1928,ACC103,Ravi,2023-02-08 16:00:00,Credit,9080.17,NetBanking,4674740.019999998
TXN1929,ACC102,Rahul,2023-02-08 17:00:00,Credit,3872.6,UPI,4678612.619999997
TXN1930,ACC102,Priya,2023-02-08 18:00:00,Debit,7920.83,NetBanking,4686533.449999997
TXN1931,ACC102,Rahul,2023-02-08 19:00:00,Debit,7134.42,ATM,4693667.869999997
TXN1932,ACC103,Anita,2023-02-08 20:00:00,Debit,7071.07,ATM,4700738.939999998
TXN1933,ACC102,Anita,2023-02-08 21:00:00,Debit,5373.0,UPI,4706111.939999998
TXN1934,ACC103,Ravi,2023-02-08 22:00:00,Credit,4720.09,NetBanking,4710832.0299999975
TXN1935,ACC102,Rahul,2023-02-08 23:00:00,Debit,6489.44,Card,4717321.469999998
TXN1936,ACC102,Rahul,2023-02-09 00:00:00,Debit,6946.61,Card,4724268.079999998
TXN1937,ACC101,Rahul,2023-02-09 01:00:00,Debit,2434.6,NetBanking,4726702.679999998
TXN1938,ACC102,Priya,2023-02-09 02:00:00,Credit,7562.7,UPI,4734265.379999998
TXN1939,ACC103,Priya,2023-02-09 03:00:00,Credit,9372.51,Card,4743637.889999998
TXN1940,ACC103,Priya,2023-02-09 04:00:00,Debit,8169.47,UPI,4751807.359999998
TXN1941,ACC102,Anita,2023-02-09 05:00:00,Debit,7333.04,Card,4759140.399999998
TXN1942,ACC102,Priya,2023-02-09 06:00:00,Debit,8234.94,UPI,4767375.339999998
TXN1943,ACC101,Priya,2023-02-09 07:00:00,Debit,168.85,ATM,4767544.189999998
TXN1944,ACC102,Anita,2023-02-09 08:00:00,Debit,1830.76,UPI,4769374.949999997
TXN1945,ACC101,Ravi,2023-02-09 09:00:00,Credit,3485.59,NetBanking,4772860.539999997
TXN1946,ACC102,Rahul,2023-02-09 10:00:00,Credit,7361.83,NetBanking,4780222.369999997
TXN1947,ACC103,Priya,2023-02-09 11:00:00,Credit,9785.9,ATM,4790008.269999998
TXN1948,ACC103,Ravi,2023-02-09 12:00:00,Credit,7355.49,Card,4797363.759999998
TXN1949,ACC103,Rahul,2023-02-09 13:00:00,Credit,4842.03,NetBanking,4802205.789999998
TXN1950,ACC102,Priya,2023-02-09 14:00:00,Credit,9218.41,Card,4811424.199999998
TXN1951,ACC101,Anita,2023-02-09 15:00:00,Credit,3839.22,NetBanking,4815263.419999998
TXN1952,ACC101,Anita,2023-02-09 16:00:00,Debit,6452.74,ATM,4821716.159999998
TXN1953,ACC102,Priya,2023-02-09 17:00:00,Credit,114.89,Card,4821831.049999998
TXN1954,ACC103,Rahul,2023-02-09 18:00:00,Debit,1875.66,NetBanking,4823706.709999998
TXN1955,ACC101,Anita,2023-02-09 19:00:00,Debit,3018.9,ATM,4826725.6099999985
TXN1956,ACC101,Anita,2023-02-09 20:00:00,Credit,3931.2,NetBanking,4830656.809999999
TXN1957,ACC103,Anita,2023-02-09 21:00:00,Credit,4652.22,Card,4835309.029999998
TXN1958,ACC102,Rahul,2023-02-09 22:00:00,Debit,7987.52,NetBanking,4843296.549999998
TXN1959,ACC102,Rahul,2023-02-09 23:00:00,Credit,2870.47,UPI,4846167.019999998
TXN1960,ACC103,Anita,2023-02-10 00:00:00,Debit,918.35,NetBanking,4847085.369999997
TXN1961,ACC103,Anita,2023-02-10 01:00:00,Credit,5261.56,Card,4852346.929999997
TXN1962,ACC102,Anita,2023-02-10 02:00:00,Debit,9813.4,NetBanking,4862160.329999997
TXN1963,ACC102,Priya,2023-02-10 03:00:00,Debit,4067.51,Card,4866227.839999997
TXN1964,ACC103,Ravi,2023-02-10 04:00:00,Credit,2646.19,ATM,4868874.0299999975
TXN1965,ACC103,Ravi,2023-02-10 05:00:00,Credit,7785.78,NetBanking,4876659.809999998
TXN1966,ACC102,Ravi,2023-02-10 06:00:00,Debit,6194.28,UPI,4882854.089999998
TXN1967,ACC103,Rahul,2023-02-10 07:00:00,Debit,174.73,UPI,4883028.819999998
TXN1968,ACC103,Priya,2023-02-10 08:00:00,Debit,9863.43,UPI,4892892.249999998
TXN1969,ACC102,Rahul,2023-02-10 09:00:00,Credit,4940.29,UPI,4897832.539999998
TXN1970,ACC102,Priya,2023-02-10 10:00:00,Debit,3109.82,UPI,4900942.3599999985
TXN1971,ACC101,Anita,2023-02-10 11:00:00,Credit,6684.26,UPI,4907626.619999998
TXN1972,ACC101,Ravi,2023-02-10 12:00:00,Credit,2927.05,NetBanking,4910553.669999998
TXN1973,ACC102,Priya,2023-02-10 13:00:00,Debit,4689.08,NetBanking,4915242.749999998
TXN1974,ACC101,Ravi,2023-02-10 14:00:00,Credit,6553.03,ATM,4921795.779999998
TXN1975,ACC103,Rahul,2023-02-10 15:00:00,Debit,1306.63,UPI,4923102.409999998
TXN1976,ACC101,Rahul,2023-02-10 16:00:00,Debit,4725.51,NetBanking,4927827.919999998
TXN1977,ACC103,Anita,2023-02-10 17:00:00,Debit,7378.54,Card,4935206.459999998
TXN1978,ACC101,Priya,2023-02-10 18:00:00,Debit,9609.13,UPI,4944815.589999998
TXN1979,ACC102,Anita,2023-02-10 19:00:00,Credit,311.76,ATM,4945127.349999998
TXN1980,ACC102,Anita,2023-02-10 20:00:00,Debit,8341.54,ATM,4953468.889999998
TXN1981,ACC101,Anita,2023-02-10 21:00:00,Credit,9397.55,UPI,4962866.439999998
TXN1982,ACC103,Priya,2023-02-10 22:00:00,Debit,9859.6,UPI,4972726.039999997
TXN1983,ACC103,Anita,2023-02-10 23:00:00,Debit,9384.53,UPI,4982110.5699999975
TXN1984,ACC101,Anita,2023-02-11 00:00:00,Debit,1379.59,UPI,4983490.159999997
TXN1985,ACC103,Anita,2023-02-11 01:00:00,Credit,8871.6,UPI,4992361.759999997
TXN1986,ACC103,Anita,2023-02-11 02:00:00,Debit,1613.34,Card,4993975.099999997
TXN1987,ACC101,Anita,2023-02-11 03:00:00,Credit,3669.11,NetBanking,4997644.209999997
TXN1988,ACC101,Ravi,2023-02-11 04:00:00,Credit,3675.5,Card,5001319.709999997
TXN1989,ACC102,Anita,2023-02-11 05:00:00,Debit,2869.88,Card,5004189.589999997
TXN1990,ACC102,Anita,2023-02-11 06:00:00,Credit,3612.56,UPI,5007802.149999997
TXN1991,ACC103,Ravi,2023-02-11 07:00:00,Debit,5475.72,ATM,5013277.869999996
TXN1992,ACC101,Ravi,2023-02-11 08:00:00,Debit,877.32,UPI,5014155.189999997
TXN1993,ACC102,Rahul,2023-02-11 09:00:00,Debit,3791.41,Card,5017946.599999997
TXN1994,ACC101,Priya,2023-02-11 10:00:00,Credit,5873.87,NetBanking,5023820.469999997
TXN1995,ACC102,Anita,2023-02-11 11:00:00,Debit,1429.07,Card,5025249.539999997
TXN1996,ACC103,Anita,2023-02-11 12:00:00,Credit,2505.58,UPI,5027755.119999997
TXN1997,ACC102,Priya,2023-02-11 13:00:00,Debit,3196.51,NetBanking,5030951.629999997
TXN1998,ACC101,Priya,2023-02-11 14:00:00,Credit,837.89,UPI,5031789.519999997
TXN1999,ACC102,Anita,2023-02-11 15:00:00,Debit,8096.14,Card,5039885.659999996
TXN2000,ACC102,Ravi,2023-02-11 16:00:00,Debit,2707.63,Card,5042593.289999996
TXN2001,ACC102,Priya,2023-02-11 17:00:00,Debit,4164.95,Card,5046758.2399999965
TXN2002,ACC103,Priya,2023-02-11 18:00:00,Debit,4113.59,UPI,5050871.829999996
TXN2003,ACC103,Anita,2023-02-11 19:00:00,Debit,3116.88,NetBanking,5053988.709999996
TXN2004,ACC102,Rahul,2023-02-11 20:00:00,Debit,1364.61,ATM,5055353.319999997
TXN2005,ACC102,Rahul,2023-02-11 21:00:00,Credit,8946.24,Card,5064299.559999997
TXN2006,ACC102,Ravi,2023-02-11 22:00:00,Credit,6845.81,Card,5071145.369999996
TXN2007,ACC103,Ravi,2023-02-11 23:00:00,Credit,2742.23,ATM,5073887.599999997
TXN2008,ACC102,Ravi,2023-02-12 00:00:00,Debit,1015.07,NetBanking,5074902.669999997
TXN2009,ACC103,Ravi,2023-02-12 01:00:00,Debit,1322.6,NetBanking,5076225.269999997
TXN2010,ACC103,Ravi,2023-02-12 02:00:00,Credit,2836.72,Card,5079061.9899999965
TXN2011,ACC102,Priya,2023-02-12 03:00:00,Credit,585.53,NetBanking,5079647.519999997
TXN2012,ACC101,Ravi,2023-02-12 04:00:00,Debit,1536.95,Card,5081184.469999997
TXN2013,ACC102,Rahul,2023-02-12 05:00:00,Debit,4802.79,UPI,5085987.259999997
TXN2014,ACC101,Priya,2023-02-12 06:00:00,Credit,9366.2,ATM,5095353.459999997
TXN2015,ACC101,Rahul,2023-02-12 07:00:00,Credit,4397.28,Card,5099750.739999997
TXN2016,ACC103,Ravi,2023-02-12 08:00:00,Credit,7120.49,Card,5106871.229999998
TXN2017,ACC101,Priya,2023-02-12 09:00:00,Debit,5746.02,NetBanking,5112617.249999997
TXN2018,ACC102,Priya,2023-02-12 10:00:00,Credit,9764.82,NetBanking,5122382.0699999975
TXN2019,ACC103,Ravi,2023-02-12 11:00:00,Debit,1864.29,Card,5124246.359999998
TXN2020,ACC101,Priya,2023-02-12 12:00:00,Credit,7417.14,UPI,5131663.499999997
TXN2021,ACC101,Anita,2023-02-12 13:00:00,Credit,3569.03,Card,5135232.5299999975
TXN2022,ACC102,Ravi,2023-02-12 14:00:00,Credit,9913.0,ATM,5145145.5299999975
TXN2023,ACC103,Rahul,2023-02-12 15:00:00,Credit,3592.84,ATM,5148738.369999997
TXN2024,ACC103,Priya,2023-02-12 16:00:00,Debit,9789.95,ATM,5158528.3199999975
TXN2025,ACC102,Rahul,2023-02-12 17:00:00,Debit,8617.68,NetBanking,5167145.999999997
TXN2026,ACC102,Rahul,2023-02-12 18:00:00,Debit,6017.59,ATM,5173163.589999997
TXN2027,ACC102,Priya,2023-02-12 19:00:00,Debit,371.73,Card,5173535.3199999975
TXN2028,ACC103,Rahul,2023-02-12 20:00:00,Credit,1936.77,NetBanking,5175472.089999997
TXN2029,ACC101,Priya,2023-02-12 21:00:00,Debit,659.47,NetBanking,5176131.559999997
TXN2030,ACC102,Priya,2023-02-12 22:00:00,Credit,7945.37,Card,5184076.929999997
TXN2031,ACC101,Ravi,2023-02-12 23:00:00,Debit,832.12,NetBanking,5184909.049999997
TXN2032,ACC102,Anita,2023-02-13 00:00:00,Credit,7885.95,Card,5192794.999999997
TXN2033,ACC101,Ravi,2023-02-13 01:00:00,Debit,376.72,NetBanking,5193171.719999997
TXN2034,ACC103,Anita,2023-02-13 02:00:00,Debit,2626.54,UPI,5195798.259999997
TXN2035,ACC101,Anita,2023-02-13 03:00:00,Debit,3046.08,Card,5198844.339999997
TXN2036,ACC103,Priya,2023-02-13 04:00:00,Credit,5689.6,ATM,5204533.939999997
TXN2037,ACC102,Rahul,2023-02-13 05:00:00,Credit,5664.41,Card,5210198.349999997
TXN2038,ACC102,Anita,2023-02-13 06:00:00,Debit,8885.27,NetBanking,5219083.619999996
TXN2039,ACC103,Ravi,2023-02-13 07:00:00,Debit,6410.04,Card,5225493.659999996
TXN2040,ACC103,Ravi,2023-02-13 08:00:00,Debit,1698.47,UPI,5227192.129999996
TXN2041,ACC101,Rahul,2023-02-13 09:00:00,Debit,367.25,NetBanking,5227559.379999996
TXN2042,ACC101,Rahul,2023-02-13 10:00:00,Credit,7643.63,UPI,5235203.009999996
TXN2043,ACC101,Priya,2023-02-13 11:00:00,Debit,5402.13,NetBanking,5240605.139999996
TXN2044,ACC101,Ravi,2023-02-13 12:00:00,Debit,5828.43,ATM,5246433.569999996
TXN2045,ACC103,Ravi,2023-02-13 13:00:00,Debit,4199.64,ATM,5250633.209999995
TXN2046,ACC103,Priya,2023-02-13 14:00:00,Credit,5939.17,ATM,5256572.379999995
TXN2047,ACC103,Anita,2023-02-13 15:00:00,Credit,4115.75,Card,5260688.129999995
TXN2048,ACC103,Priya,2023-02-13 16:00:00,Credit,4512.35,UPI,5265200.479999995
TXN2049,ACC101,Priya,2023-02-13 17:00:00,Debit,5968.12,UPI,5271168.599999995
TXN2050,ACC103,Rahul,2023-02-13 18:00:00,Debit,4974.21,Card,5276142.809999995
TXN2051,ACC103,Anita,2023-02-13 19:00:00,Debit,685.12,Card,5276827.929999995
TXN2052,ACC101,Priya,2023-02-13 20:00:00,Debit,9770.22,NetBanking,5286598.149999995
TXN2053,ACC102,Rahul,2023-02-13 21:00:00,Debit,8565.86,ATM,5295164.009999995
TXN2054,ACC103,Ravi,2023-02-13 22:00:00,Credit,3852.95,UPI,5299016.959999995
TXN2055,ACC103,Ravi,2023-02-13 23:00:00,Debit,5510.6,NetBanking,5304527.559999995
TXN2056,ACC103,Priya,2023-02-14 00:00:00,Debit,9335.46,UPI,5313863.019999995
TXN2057,ACC101,Priya,2023-02-14 01:00:00,Credit,4039.86,UPI,5317902.879999995
TXN2058,ACC102,Priya,2023-02-14 02:00:00,Debit,9453.25,NetBanking,5327356.129999995
TXN2059,ACC103,Priya,2023-02-14 03:00:00,Credit,401.81,NetBanking,5327757.939999995
TXN2060,ACC102,Anita,2023-02-14 04:00:00,Debit,7483.42,Card,5335241.359999995
TXN2061,ACC102,Anita,2023-02-14 05:00:00,Credit,7990.37,ATM,5343231.729999995
TXN2062,ACC102,Ravi,2023-02-14 06:00:00,Credit,2018.97,ATM,5345250.699999995
TXN2063,ACC103,Ravi,2023-02-14 07:00:00,Debit,1712.38,ATM,5346963.0799999945
TXN2064,ACC103,Rahul,2023-02-14 08:00:00,Debit,5951.68,UPI,5352914.759999994
TXN2065,ACC102,Ravi,2023-02-14 09:00:00,Credit,4848.95,UPI,5357763.709999994
TXN2066,ACC101,Rahul,2023-02-14 10:00:00,Debit,5906.77,NetBanking,5363670.479999994
TXN2067,ACC103,Anita,2023-02-14 11:00:00,Debit,1409.48,ATM,5365079.959999994
TXN2068,ACC101,Priya,2023-02-14 12:00:00,Debit,2849.6,ATM,5367929.559999994
TXN2069,ACC102,Ravi,2023-02-14 13:00:00,Debit,789.76,Card,5368719.319999994
TXN2070,ACC103,Ravi,2023-02-14 14:00:00,Debit,1169.17,ATM,5369888.489999994
TXN2071,ACC103,Anita,2023-02-14 15:00:00,Credit,7192.14,NetBanking,5377080.629999993
TXN2072,ACC102,Priya,2023-02-14 16:00:00,Debit,361.38,NetBanking,5377442.009999993
TXN2073,ACC102,Priya,2023-02-14 17:00:00,Debit,5442.54,NetBanking,5382884.549999993
TXN2074,ACC103,Priya,2023-02-14 18:00:00,Debit,3056.76,UPI,5385941.309999993
TXN2075,ACC101,Rahul,2023-02-14 19:00:00,Credit,8698.12,ATM,5394639.429999993
TXN2076,ACC101,Ravi,2023-02-14 20:00:00,Debit,5495.88,Card,5400135.309999993
TXN2077,ACC102,Priya,2023-02-14 21:00:00,Debit,9975.72,NetBanking,5410111.029999993
TXN2078,ACC102,Anita,2023-02-14 22:00:00,Credit,5654.65,ATM,5415765.679999993
TXN2079,ACC103,Rahul,2023-02-14 23:00:00,Credit,5664.77,NetBanking,5421430.449999993
TXN2080,ACC103,Priya,2023-02-15 00:00:00,Credit,3417.56,UPI,5424848.009999992
TXN2081,ACC101,Priya,2023-02-15 01:00:00,Debit,2598.02,NetBanking,5427446.029999992
TXN2082,ACC101,Ravi,2023-02-15 02:00:00,Credit,4330.96,NetBanking,5431776.989999992
TXN2083,ACC103,Rahul,2023-02-15 03:00:00,Debit,2349.04,ATM,5434126.029999992
TXN2084,ACC102,Rahul,2023-02-15 04:00:00,Credit,801.67,Card,5434927.699999992
TXN2085,ACC103,Priya,2023-02-15 05:00:00,Credit,4308.01,UPI,5439235.709999992
TXN2086,ACC101,Anita,2023-02-15 06:00:00,Debit,1153.53,UPI,5440389.239999992
TXN2087,ACC103,Rahul,2023-02-15 07:00:00,Credit,7258.9,UPI,5447648.139999992
TXN2088,ACC102,Rahul,2023-02-15 08:00:00,Debit,3054.1,Card,5450702.239999992
TXN2089,ACC103,Priya,2023-02-15 09:00:00,Credit,4954.58,Card,5455656.819999992
TXN2090,ACC101,Priya,2023-02-15 10:00:00,Credit,2036.27,UPI,5457693.0899999915
TXN2091,ACC103,Rahul,2023-02-15 11:00:00,Debit,6840.18,ATM,5464533.269999991
TXN2092,ACC103,Anita,2023-02-15 12:00:00,Debit,8325.18,Card,5472858.449999991
TXN2093,ACC101,Ravi,2023-02-15 13:00:00,Credit,2282.03,NetBanking,5475140.479999991
TXN2094,ACC103,Rahul,2023-02-15 14:00:00,Credit,177.31,NetBanking,5475317.789999991
TXN2095,ACC101,Ravi,2023-02-15 15:00:00,Debit,2583.95,Card,5477901.739999991
TXN2096,ACC103,Rahul,2023-02-15 16:00:00,Credit,6313.6,UPI,5484215.339999991
TXN2097,ACC101,Rahul,2023-02-15 17:00:00,Credit,3177.09,UPI,5487392.42999999
TXN2098,ACC102,Rahul,2023-02-15 18:00:00,Debit,8378.44,ATM,5495770.869999991
TXN2099,ACC103,Priya,2023-02-15 19:00:00,Debit,8542.12,ATM,5504312.989999991
TXN2100,ACC103,Ravi,2023-02-15 20:00:00,Debit,3780.23,UPI,5508093.219999991
TXN2101,ACC101,Ravi,2023-02-15 21:00:00,Debit,3716.81,NetBanking,5511810.029999991
TXN2102,ACC101,Priya,2023-02-15 22:00:00,Debit,263.97,NetBanking,5512073.999999991
TXN2103,ACC101,Rahul,2023-02-15 23:00:00,Credit,5541.82,Card,5517615.819999991
TXN2104,ACC101,Rahul,2023-02-16 00:00:00,Credit,1627.28,ATM,5519243.099999991
TXN2105,ACC101,Anita,2023-02-16 01:00:00,Debit,1215.53,UPI,5520458.6299999915
TXN2106,ACC102,Ravi,2023-02-16 02:00:00,Credit,628.05,ATM,5521086.679999991
TXN2107,ACC102,Ravi,2023-02-16 03:00:00,Debit,1874.91,NetBanking,5522961.5899999915
TXN2108,ACC101,Priya,2023-02-16 04:00:00,Debit,1643.72,Card,5524605.309999991
TXN2109,ACC102,Anita,2023-02-16 05:00:00,Debit,451.35,UPI,5525056.659999991
TXN2110,ACC103,Anita,2023-02-16 06:00:00,Credit,9826.08,Card,5534882.739999991
TXN2111,ACC102,Priya,2023-02-16 07:00:00,Debit,6617.21,NetBanking,5541499.949999991
TXN2112,ACC103,Ravi,2023-02-16 08:00:00,Credit,3931.24,ATM,5545431.189999991
TXN2113,ACC101,Rahul,2023-02-16 09:00:00,Credit,718.61,ATM,5546149.799999991
TXN2114,ACC102,Rahul,2023-02-16 10:00:00,Debit,567.73,Card,5546717.529999992
TXN2115,ACC101,Priya,2023-02-16 11:00:00,Debit,8069.03,UPI,5554786.559999992
TXN2116,ACC101,Anita,2023-02-16 12:00:00,Debit,4285.52,NetBanking,5559072.079999992
TXN2117,ACC102,Rahul,2023-02-16 13:00:00,Credit,1171.78,NetBanking,5560243.859999992
TXN2118,ACC101,Anita,2023-02-16 14:00:00,Debit,1753.64,NetBanking,5561997.499999992
